title,Price,Processor,RAM,Operating System,Display,Storage,Office,warrenty
SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS1IN / NP750X...,"₹73,990",intel core 5 processor,8 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 Intel Core 5 120U - (16 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS2IN / NP750...,"₹78,990",intel core 5 processor,16 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
HP Victus Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/windows 11 home/4 GB Graphics/NVIDIA GeFor...,"₹79,990",intel core i7 processor (12th gen),16 gb ddr4 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
ASUS Chromebook Intel Celeron Dual Core N4500 - (8 GB/eMMC/128 GB EMMC Storage/Chrome OS) CX1500CKA-NJ...,"₹20,990",intel celeron dual core processor,8 gb lpddr4x ram,chrome operating system,39.62 cm (15.6 inch) display,128 gb emmc,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (16 GB/SSD/512 GB SSD/windows 11 home) NP940XGK...,"₹1,34,990",intel core ultra 7 processor,16 gb lpddr5x ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,512 gb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 Intel Core 7 150U - (16 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS3IN / NP750...,"₹87,990",intel core 7 processor,16 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
DELL Inspiron 15 3530 Intel Core i5 13th Gen - (8 GB/SSD/1 TB SSD/windows 11 home) IN3530RW8JY001ORS1 ...,"₹55,990",intel core i5 processor (13th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,1 tb ssd,no-office,1-year warranty
ASUS Vivobook Go 15 (2023) AMD Ryzen 3 Quad Core 7320U - (8 GB/SSD/512 GB SSD/windows 11 home) E1504FA...,"₹35,990",amd ryzen 3 quad core processor,8 gb lpddr5 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
HP Pavilion (2023) Intel Core i5 13th Gen 1340P - (16 GB/SSD/512 GB SSD/windows 11 home) 15-eg3079TU T...,"₹66,990",intel core i5 processor (13th gen),16 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (8 GB/SSD/512 GB SSD/windows 11 home) X1502ZA-EJ322WS ...,"₹35,699",intel core i3 processor (12th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (32 GB/SSD/1 TB SSD/windows 11 home) NP960XGK-K...,"₹1,76,990",intel core ultra 7 processor,32 gb lpddr5x ram,64 bit windows 11 operating system,40.64 cm (16 inch) touchscreen display,1 tb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 5 125H - (16 GB/SSD/512 GB SSD/windows 11 home) NP940XGK...,"₹1,26,990",intel core ultra 5 processor,16 gb lpddr5x ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,512 gb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
DELL Intel Core i5 13th Gen 1335U - (16 GB/SSD/1 TB SSD/windows 11 home) Inspiron 3530 Thin and Light ...,"₹63,489",intel core i5 processor (13th gen),16 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,1 tb ssd,no-office,1 Year Onsite Hardware Service
ASUS TUF Gaming F15 Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/windows 11 home/4 GB Graphics/NV...,"₹71,990",intel core i5 processor (12th gen),16 gb ddr4 ram,windows 11 home,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
HP 15s (2023) AMD Ryzen 3 Quad Core 7320U - (8 GB/SSD/512 GB SSD/windows 11 home) 15-fc0026AU Thin and...,"₹37,999",amd ryzen 3 quad core processor,8 gb lpddr5 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (32 GB/SSD/1 TB SSD/windows 11 home) NP940XGK-K...,"₹1,66,990",intel core ultra 7 processor,32 gb lpddr5x ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,1 tb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
MSI Pulse 17 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/windows 11 home/8 GB Graphics/NVIDIA GeFo...,"₹1,49,990",intel core i7 processor (13th gen),16 gb ddr5 ram,windows 11 operating system,43.94 cm (17.3 inch) display,1 tb ssd,no-office,2 Year Carry-in Warranty
Acer Swift Go 14 TouchScreen Intel Core Ultra 7 155H - (16 GB/SSD/1 TB SSD/windows 11 home) SFG14-73T ...,"₹99,990",intel core ultra 7 processor,16 gb lpddr5x ram,windows 11 operating system,35.56 cm (14 inch) touchscreen display,1 tb ssd,no-office,1 Year Carry-in Warranty
HP 15s Intel Core i5 12th Gen 1235U - (16 GB/SSD/512 GB SSD/windows 11 home) 15s-fq5112TU Thin and Lig...,"₹52,990",intel core i5 processor (12th gen),16 gb ddr4 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/windows 11 home/4 GB Graphics/NVIDIA GeForce ...,"₹58,499",amd ryzen 5 hexa core processor,8 gb ddr4 ram,windows 11 home,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/SSD/512 GB SSD/windows 11 home) 15s-fy5003TU Thin and Lig...,"₹37,990",intel core i3 processor (12th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS1IN / NP750X...,"₹73,990",intel core 5 processor,8 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
HP (2023) Laptop with Backlit Keyboard Intel Core i5 11th Gen - (16 GB/SSD/512 GB SSD/windows 11 home)...,"₹50,990",intel core i5 processor (11th gen),16 gb ddr4 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/Hybrid/1 TB HDD/256 GB SSD/windows 11 home) Inspir...,"₹40,300",intel core i3 processor (11th gen),8 gb ddr4 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) display,1 tb hdd|256 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KG1IN / NP750X...,"₹73,990",intel core 5 processor,8 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 Intel Core 5 120U - (16 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS2IN / NP750...,"₹78,990",intel core 5 processor,16 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Acer Nitro 5 (2023) AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/windows 11 home/4 GB Graphics/NVI...,"₹68,990",amd ryzen 5 hexa core processor,16 gb ddr5 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,One-year International Travelers Warranty
DELL Inspiron Intel Core i5 13th Gen 1334U - (8 GB/SSD/512 GB SSD/windows 11 home) Inspiron 3530 Thin ...,"₹51,990",intel core i5 processor (13th gen),8 gb ddr4 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Hardware Service
ZEBRONICS Pro Series Z Intel Core i7 12th Gen 1255U - (16 GB/SSD/512 GB SSD/windows 11 home) ZEB-NBC 5...,"₹39,990",intel core i7 processor (12th gen),16 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Carry-in Warranty
ASUS ROG Strix SCAR 16 (2023) with 90WHr Battery Intel HX-Series Intel Core i9 13th Gen 13980HX - (32 ...,"₹2,79,990",intel core i9 processor (13th gen),32 gb ddr5 ram,windows 11 operating system,40.64 cm (16 inch) display,1 tb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (16 GB/SSD/512 GB SSD/windows 11 home) NP940XGK...,"₹1,34,990",intel core ultra 7 processor,16 gb lpddr5x ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,512 gb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 Intel Core 7 150U - (16 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS3IN / NP750...,"₹87,990",intel core 7 processor,16 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
MSI Pulse 17 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/windows 11 home/8 GB Graphics/NVIDIA GeFo...,"₹1,69,990",intel core i7 processor (13th gen),16 gb ddr5 ram,windows 11 operating system,43.94 cm (17.3 inch) display,1 tb ssd,no-office,2 Year Carry-in Warranty
Acer Aspire Lite AMD Ryzen 7 Octa Core 5700U - (16 GB/SSD/1 TB SSD/windows 11 home) AL15-41 Thin and L...,"₹44,990",amd ryzen 7 octa core processor,16 gb ddr4 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) display,1 tb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (32 GB/SSD/1 TB SSD/windows 11 home) NP960XGK-K...,"₹1,76,990",intel core ultra 7 processor,32 gb lpddr5x ram,64 bit windows 11 operating system,40.64 cm (16 inch) touchscreen display,1 tb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 5 125H - (16 GB/SSD/512 GB SSD/windows 11 home) NP940XGK...,"₹1,26,990",intel core ultra 5 processor,16 gb lpddr5x ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,512 gb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
HP Omen Intel Core i7 13th Gen 13700HX - (16 GB/512 GB SSD/windows 11 home/6 GB Graphics/NVIDIA GeForc...,"₹99,490",intel core i7 processor (13th gen),16 gb ddr5 ram,windows 11 operating system,40.89 cm (16.1 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
Lenovo V14 Intel Core i3 11th Gen - (8 GB/SSD/256 GB SSD/Windows 10 Pro) V14 G2-ITL Business Laptop,"₹32,990",intel core i3 processor (11th gen),8 gb ddr4 ram,windows 10 operating system,35.56 cm (14 inch) display,256 gb ssd,no-office,1 Years Manufacturer Warranty
"ASUS Vivobook S 15 OLED (2024) - AI Powered, Intel EVO H-Series, Intel Core Ultra 7 155H - (16 GB/SSD/...","₹1,11,990",intel core ultra 7 processor,16 gb lpddr5x ram,windows 11 home,39.62 cm (15.6 inch) display,1 tb ssd,no-office,1 Year Onsite Warranty
MSI GF63 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/windows 11 home/8 GB Graphics/NVIDIA GeForc...,"₹1,04,990",intel core i7 processor (12th gen),16 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,2 Year Carry-in Warranty
HP 15s (2023) AMD Ryzen 3 Quad Core 7320U - (8 GB/SSD/512 GB SSD/windows 11 home) 15-fc0026AU Thin and...,"₹37,999",amd ryzen 3 quad core processor,8 gb lpddr5 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/SSD/512 GB SSD/windows 11 home) 15s-fy5003TU Thin and Lig...,"₹37,990",intel core i3 processor (12th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
MSI Modern 15 Intel Core i5 12th Gen 1235U - (16 GB/SSD/512 GB SSD/windows 11 home) Modern 15 B12MO-81...,"₹43,990",intel core i5 processor (12th gen),16 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Carry-in Warranty
Infinix INBook Y1 Plus Intel Core i3 10th Gen 1005G1 - (8 GB/SSD/256 GB SSD/windows 11 home) XL28 Thin...,"₹26,990",intel core i3 processor (10th gen),8 gb lpddr4x ram,64 bit windows 11 operating system,99.06 cm (39 inch) display,256 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS1IN / NP750X...,"₹73,990",intel core 5 processor,8 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KG1IN / NP750X...,"₹73,990",intel core 5 processor,8 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Infinix Y1 Plus Neo (2023) Intel Celeron Quad Core 11th Gen N5100 - (4 GB/SSD/128 GB SSD/Windows 11 Ho...,"₹19,990",intel celeron quad core processor (11th gen),4 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,128 gb ssd,no-office,1 Year Onsite Warranty
Lenovo Ideapad Slim 3 MediaTek Kompanio 520 - (4 GB/eMMC/128 GB EMMC Storage/Chrome OS) 14M868 Chromeb...,"₹17,990",mediatek kompanio 520 processor,4 gb lpddr4x ram,chrome operating system,35.56 cm (14 inch) display,128 gb emmc,no-office,1 Year Carry-in Warranty
MSI Modern 15 Intel Core i3 12th Gen 1215U - (16 GB/SSD/512 GB SSD/windows 11 home) Modern 15 B12MO-61...,"₹36,990",intel core i3 processor (12th gen),16 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Carry-in Warranty
Lenovo AMD Ryzen 3 Quad Core 7330 U - (8 GB/SSD/512 GB SSD/DOS) Thinkbook 15 Business Laptop,"₹29,890",amd ryzen 3 quad core processor,8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Warranty
SAMSUNG Galaxy Book4 Intel Core 5 120U - (16 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS2IN / NP750...,"₹78,990",intel core 5 processor,16 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (32 GB/SSD/1 TB SSD/windows 11 home) NP960XGK-K...,"₹1,76,990",intel core ultra 7 processor,32 gb lpddr5x ram,64 bit windows 11 operating system,40.64 cm (16 inch) touchscreen display,1 tb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
MSI Katana 17 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/windows 11 home/6 GB Graphics/NVIDIA G...,"₹89,990",intel core i7 processor (13th gen),16 gb ddr5 ram,windows 11 operating system,43.94 cm (17.3 inch) display,512 gb ssd,no-office,2 Year Carry-in Warranty
ASUS Vivobook Go 15 (2023) AMD Ryzen 5 Quad Core 7520U - (8 GB/SSD/512 GB SSD/windows 11 home) E1504FA...,"₹43,990",amd ryzen 5 quad core processor,8 gb lpddr5 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 5 125H - (16 GB/SSD/512 GB SSD/windows 11 home) NP940XGK...,"₹1,26,990",intel core ultra 5 processor,16 gb lpddr5x ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,512 gb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (32 GB/SSD/1 TB SSD/windows 11 home) NP940XGK-K...,"₹1,66,990",intel core ultra 7 processor,32 gb lpddr5x ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,1 tb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
HP AMD Ryzen 7 Octa Core 5700U - (16 GB/SSD/1 TB SSD/windows 11 home) 15-eh1147AU Thin and Light Lapto...,"₹59,990",amd ryzen 7 octa core processor,16 gb ddr4 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) display,1 tb ssd,no-office,1 Year Onsite Warranty
DELL Vostro 3420 Business Laptop Intel Core i5 11th Gen - (8 GB/SSD/512 GB SSD/windows 11 home) 3420 B...,"₹48,499",intel core i5 processor (11th gen),8 gb ddr4 ram,windows 11 operating system,35.56 cm (14 inch) display,512 gb ssd,no-office,1 Year Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (16 GB/SSD/512 GB SSD/windows 11 home) NP960XGK...,"₹1,44,990",intel core ultra 7 processor,16 gb lpddr5x ram,64 bit windows 11 operating system,40.64 cm (16 inch) touchscreen display,512 gb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
HP Pavilion x360 Intel Core i3 12th Gen 1215U - (8 GB/SSD/512 GB SSD/windows 11 home) 14-ek0183TU Thin...,"₹54,990",intel core i3 processor (12th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) touchscreen display,512 gb ssd,no-office,1 Year Onsite Warranty
HP (15s-fq5007TU) Intel Core i3 12th Gen 1215U - (8 GB/SSD/512 GB SSD/windows 11 home) 15s-fq5327TU Th...,"₹38,990",intel core i3 processor (12th gen),8 gb ddr4 ram,windows 11 home,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 5 125H - (16 GB/SSD/512 GB SSD/windows 11 home) NP960XGK...,"₹1,36,990",intel core ultra 5 processor,16 gb lpddr5x ram,64 bit windows 11 operating system,40.64 cm (16 inch) touchscreen display,512 gb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Apple MacBook Air Apple M3 - (8 GB/SSD/256 GB SSD/macOS Sonoma) MRYP3HN/A,"₹1,26,890",apple m3 processor,8 gb unified memory ram,mac os operating system,38.1 cm (15 inch) display,256 gb ssd,no-office,1 Year Onsite Warranty
WINGS Nuvobook S1 Aluminium Alloy Metal Body Intel Intel Core i3 11th Gen 1125G4 - (8 GB/SSD/256 GB SS...,"₹23,990",intel core i3 processor (11th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,256 gb ssd,no-office,1 Year Onsite Warranty
HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/SSD/512 GB SSD/windows 11 home) 15s-fy5003TU Thin and Lig...,"₹37,990",intel core i3 processor (12th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS1IN / NP750X...,"₹73,990",intel core 5 processor,8 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
DELL Inspiron 3511 Intel Core i5 11th Gen - (8 GB/SSD/512 GB SSD/windows 11 home) D560745WIN9B Laptop,"₹43,890",intel core i5 processor (11th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
WINGS Nuvobook S1 Aluminium Alloy Metal Body Intel Intel Core i3 11th Gen 1125G4 - (8 GB/SSD/256 GB SS...,"₹23,990",intel core i3 processor (11th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,256 gb ssd,no-office,1 Year Onsite Warranty
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/windows 11 home/6 GB Graphics/NVIDIA GeFo...,"₹94,990",intel core i7 processor (13th gen),16 gb ddr5 ram,windows 11 operating system,39.62 cm (15.6 inch) display,1 tb ssd,no-office,1 Year International Travelers Warranty (ITW)
